Player,Place,Score,Kills,Kill Assists,Suicides,Suicides Assists,Walls Damaged,Bombs Placed,Explosions Dodged,Sit on Bomb,Stand in Place
Bhaal,3,102,1,2,0,1,0,49,23,9,25
Bhaal,3,102,1,2,0,1,0,49,23,9,25
Bhaal,3,102,1,2,0,1,0,49,23,9,25
