Player,Place,Score,Kills,Kill Assists,Suicides,Suicides Assists,Walls Damaged,Bombs Placed,Explosions Dodged,Sit on Bomb,Stand in Place
Bhaal,2,234,0,0,0,0,0,84,33,28,49
Bhaal,2,234,0,0,0,0,0,84,33,28,49
Bhaal,2,234,0,0,0,0,0,84,33,28,49
Bhaal,2,234,0,0,0,0,0,84,33,28,49
