Player,Place,Score,Kills,Kill Assists,Suicides,Suicides Assists,Walls Damaged,Bombs Placed,Explosions Dodged,Sit on Bomb,Stand in Place
Bhaal,3,314,0,0,0,1,0,134,58,8,46
Bhaal,3,314,0,0,0,1,0,134,58,8,46
Bhaal,3,314,0,0,0,1,0,134,58,8,46
Bhaal,3,314,0,0,0,1,0,134,58,8,46
