Player,Place,Score,Kills,Kill Assists,Suicides,Suicides Assists,Walls Damaged,Bombs Placed,Explosions Dodged,Sit on Bomb,Stand in Place
Bhaal,0,117,0,0,0,0,0,117,62,51,107
Bhaal,0,117,0,0,0,0,0,117,62,51,107
Bhaal,0,117,0,0,0,0,0,117,62,51,107
Bhaal,0,117,0,0,0,0,0,117,62,51,107
Bhaal,0,117,0,0,0,0,0,117,62,51,107
