Player,Place,Score,Kills,Kill Assists,Suicides,Suicides Assists,Walls Damaged,Bombs Placed,Explosions Dodged,Sit on Bomb,Stand in Place
Bhaal,0,12,0,0,0,0,0,12,5,2,6
Bhaal,0,12,0,0,0,0,0,12,5,2,6
Bhaal,0,12,0,0,0,0,0,12,5,2,6
